Bait,Prey,NumUniquePep,Length,Intensity,Name,IP,Isolation,Tag
RT,25121906,7,100,614858,NP_705926 Pr_HIV-1,jIP03,elution,Flag
RT,25121907,35,561,15052435,NP_705927 Reverse Transcriptase RT_HIV-1,jIP03,elution,Flag
RT,Q15208,3,465,43496,STK38_HUMAN Serine/threonine-protein kinase 38,jIP03,elution,Flag
RT,P07437,4,444,197540,TBB5_HUMAN Tubulin beta chain,jIP03,elution,Flag
RT,O60234,1,142,3878,GMFG_HUMAN Glia maturation factor gamma,jIP03,elution,Flag
RT,P32969,1,192,3412,RL9_HUMAN 60S ribosomal protein L9,jIP03,elution,Flag
RT,P11142,2,646,13330,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP03,elution,Flag
RT,Q9H3K6,5,86,51714,BOLA2_HUMAN BolA-like protein 2,jIP03,elution,Flag
RT,P13645,8,593,219889,"K1C10_HUMAN Keratin, type I cytoskeletal 10",jIP02,elution,Flag
RT,P35527,4,623,128922,"K1C9_HUMAN Keratin, type I cytoskeletal 9",jIP02,elution,Flag
RT,P13647,1,590,7008,"K2C5_HUMAN Keratin, type II cytoskeletal 5",jIP02,elution,Flag
RT,P04264,8,644,367877,"K2C1_HUMAN Keratin, type II cytoskeletal 1",jIP02,elution,Flag
RT,25121906,3,100,168960,NP_705926 Pr_HIV-1,jIP02,elution,Flag
RT,25121907,25,561,4965125,NP_705927 Reverse Transcriptase RT_HIV-1,jIP02,elution,Flag
RT,P35637,3,526,361293,FUS_HUMAN RNA-binding protein FUS,jIP02,elution,Flag
RT,O60232,1,199,6671,SSA27_HUMAN Sjoegren syndrome/scleroderma autoantigen 1,jIP02,elution,Flag
RT,P11142,2,646,11382,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP02,elution,Flag
RT,Q9H3K6,1,86,27703,BOLA2_HUMAN BolA-like protein 2,jIP02,elution,Flag
RT,P35908,2,645,71681,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",jIP02,elution,Flag
RT,Q92804,4,592,81235,RBP56_HUMAN TATA-binding protein-associated factor 2N,jIP02,elution,Flag
GP41,28876544,2,511,202387,NP_579894 gp120_HIV-1,jIP06,elution,Strep
GP41,P05166,16,539,2839171,"PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial precursor",jIP06,elution,Strep
GP41,P68363,11,451,2623479,TBA1B_HUMAN Tubulin alpha-1B chain,jIP06,elution,Strep
GP41,P05165,17,703,2005680,"PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial precursor",jIP06,elution,Strep
GP41,P53801,1,180,14753,PTTG_HUMAN Pituitary tumor-transforming gene 1 protein-interacting protein precursor,jIP06,elution,Strep
GP41,P52597,2,415,38704,HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F,jIP06,elution,Strep
GP41,P30101,10,505,386510,PDIA3_HUMAN Protein disulfide-isomerase A3 precursor,jIP06,elution,Strep
GP41,P27797,3,417,8996,CALR_HUMAN Calreticulin precursor,jIP06,elution,Strep
GP41,Q99442,3,399,64301,SEC62_HUMAN Translocation protein SEC62,jIP06,elution,Strep
GP41,Q9UBS4,3,358,31103,DJB11_HUMAN DnaJ homolog subfamily B member 11 precursor,jIP06,elution,Strep
GP41,Q9NVV0,1,291,18397,TM38B_HUMAN Trimeric intracellular cation channel type B,jIP06,elution,Strep
GP41,P31943,3,449,79869,HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H,jIP06,elution,Strep
GP41,P98194,3,919,26910,AT2C1_HUMAN Calcium-transporting ATPase type 2C member 1,jIP06,elution,Strep
GP41,P35527,6,623,36484,"K1C9_HUMAN Keratin, type I cytoskeletal 9",jIP06,elution,Strep
GP41,P35998,1,433,3597,PRS7_HUMAN 26S protease regulatory subunit 7,jIP06,elution,Strep
GP41,P14618,3,531,50693,KPYM_HUMAN Pyruvate kinase isozymes M1/M2,jIP06,elution,Strep
GP41,Q9NZL9,1,334,37427,MAT2B_HUMAN Methionine adenosyltransferase 2 subunit beta,jIP06,elution,Strep
GP41,P27708,6,2225,59252,PYR1_HUMAN CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase,jIP06,elution,Strep
GP41,P61978,3,463,11105,HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K,jIP06,elution,Strep
GP41,Q9UBM7,2,475,39754,DHCR7_HUMAN 7-dehydrocholesterol reductase,jIP06,elution,Strep
GP41,P63092,2,394,199085,GNAS2_HUMAN Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,jIP06,elution,Strep
GP41,P11908,2,318,11369,PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2,jIP06,elution,Strep
GP41,Q9Y5J9,3,83,46766,TIM8B_HUMAN Mitochondrial import inner membrane translocase subunit Tim8 B,jIP06,elution,Strep
GP41,P50416,3,773,23454,"CPT1A_HUMAN Carnitine O-palmitoyltransferase I, liver isoform",jIP06,elution,Strep
GP41,Q00325,1,362,44669,"MPCP_HUMAN Phosphate carrier protein, mitochondrial precursor",jIP06,elution,Strep
GP41,P02786,2,760,39290,TFR1_HUMAN Transferrin receptor protein 1,jIP06,elution,Strep
GP41,O15533,2,448,24637,TPSN_HUMAN Tapasin precursor,jIP06,elution,Strep
GP41,P40227,1,531,1574,TCPZ_HUMAN T-complex protein 1 subunit zeta,jIP06,elution,Strep
GP41,Q96PK6,2,669,21369,RBM14_HUMAN RNA-binding protein 14,jIP06,elution,Strep
GP41,P14314,4,528,290484,GLU2B_HUMAN Glucosidase 2 subunit beta precursor,jIP06,elution,Strep
GP41,O75352,1,247,29038,MPU1_HUMAN Mannose-P-dolichol utilization defect 1 protein,jIP06,elution,Strep
GP41,O95864,2,444,31049,FADS2_HUMAN Fatty acid desaturase 2,jIP06,elution,Strep
GP41,O15260,1,269,21920,SURF4_HUMAN Surfeit locus protein 4,jIP06,elution,Strep
GP41,P04844,1,631,12820,RIB2_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit precursor,jIP06,elution,Strep
GP41,P35908,5,645,89381,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",jIP06,elution,Strep
GP41,P04843,6,607,134654,RIB1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit precursor,jIP06,elution,Strep
GP41,P30519,3,316,76057,HMOX2_HUMAN Heme oxygenase 2,jIP06,elution,Strep
GP41,P62879,2,340,28800,GBB2_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,jIP06,elution,Strep
GP41,Q99623,4,299,81501,PHB2_HUMAN Prohibitin-2,jIP06,elution,Strep
GP41,P11717,9,2491,83278,MPRI_HUMAN Cation-independent mannose-6-phosphate receptor precursor,jIP06,elution,Strep
GP41,Q13085,84,2346,16995094.9,COA1_HUMAN Acetyl-CoA carboxylase 1,jIP06,elution,Strep
GP41,P05388,1,317,1599,RLA0_HUMAN 60S acidic ribosomal protein P0,jIP06,elution,Strep
GP41,P05141,1,298,20396,ADT2_HUMAN ADP/ATP translocase 2,jIP06,elution,Strep
GP41,Q15005,1,226,17553,SPCS2_HUMAN Signal peptidase complex subunit 2,jIP06,elution,Strep
GP41,Q9HCN8,2,221,11367,SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 precursor,jIP06,elution,Strep
GP41,P52272,4,730,70294,HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M,jIP06,elution,Strep
GP41,P25705,8,553,268175,"ATPA_HUMAN ATP synthase subunit alpha, mitochondrial precursor",jIP06,elution,Strep
GP41,Q9H3N1,1,280,81283,TXND1_HUMAN Thioredoxin domain-containing protein 1 precursor,jIP06,elution,Strep
GP41,Q06210,5,699,161753.2,GFPT1_HUMAN Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1,jIP06,elution,Strep
GP41,Q9Y3B3,1,224,4847,TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 precursor,jIP06,elution,Strep
GP41,P68371,19,445,4306938,TBB2C_HUMAN Tubulin beta-2C chain,jIP06,elution,Strep
GP41,O15258,1,196,17735,RER1_HUMAN Protein RER1,jIP06,elution,Strep
GP41,P55072,2,806,21637,TERA_HUMAN Transitional endoplasmic reticulum ATPase,jIP06,elution,Strep
GP41,Q16891,2,758,2078.2,IMMT_HUMAN Mitochondrial inner membrane protein,jIP06,elution,Strep
GP41,P49257,12,510,2006143,LMAN1_HUMAN Protein ERGIC-53 precursor,jIP06,elution,Strep
GP41,Q92945,3,710,46337,FUBP2_HUMAN Far upstream element-binding protein 2,jIP06,elution,Strep
GP41,P51116,1,673,14279,FXR2_HUMAN Fragile X mental retardation syndrome-related protein 2,jIP06,elution,Strep
GP41,P25205,2,808,34147,MCM3_HUMAN DNA replication licensing factor MCM3,jIP06,elution,Strep
GP41,P27348,2,245,58536,1433T_HUMAN 14-3-3 protein theta,jIP06,elution,Strep
GP41,Q9P2X0,1,92,5719,DPM3_HUMAN Dolichol-phosphate mannosyltransferase subunit 3,jIP06,elution,Strep
GP41,Q10589,1,180,4318,BST2_HUMAN Bone marrow stromal antigen 2 precursor,jIP06,elution,Strep
GP41,P15153,2,192,34983,RAC2_HUMAN Ras-related C3 botulinum toxin substrate 2 precursor,jIP06,elution,Strep
GP41,Q8N2K0,1,398,9399,ABD12_HUMAN Abhydrolase domain-containing protein 12,jIP06,elution,Strep
GP41,Q9Y3P9,13,1069,285541,RBGP1_HUMAN Rab GTPase-activating protein 1,jIP06,elution,Strep
GP41,Q96R06,3,1193,41815,SPAG5_HUMAN Sperm-associated antigen 5,jIP06,elution,Strep
GP41,P57721,3,339,62273,PCBP3_HUMAN Poly(rC)-binding protein 3,jIP06,elution,Strep
GP41,O60613,2,162,270980,SEP15_HUMAN 15 kDa selenoprotein precursor,jIP06,elution,Strep
GP41,P63104,2,245,54339,1433Z_HUMAN 14-3-3 protein zeta/delta,jIP06,elution,Strep
GP41,P13645,9,593,207038,"K1C10_HUMAN Keratin, type I cytoskeletal 10",jIP06,elution,Strep
GP41,P11498,21,1178,2038421,"PYC_HUMAN Pyruvate carboxylase, mitochondrial precursor",jIP06,elution,Strep
GP41,P68104,4,462,159036,EF1A1_HUMAN Elongation factor 1-alpha 1,jIP06,elution,Strep
GP41,P62191,1,440,5363,PRS4_HUMAN 26S protease regulatory subunit 4,jIP06,elution,Strep
GP41,P01850,2,177,49286,TCB_HUMAN T-cell receptor beta chain C region,jIP06,elution,Strep
GP41,Q96DZ1,4,483,88764,XTP3B_HUMAN XTP3-transactivated gene B protein precursor,jIP06,elution,Strep
GP41,P11413,5,515,66528,G6PD_HUMAN Glucose-6-phosphate 1-dehydrogenase,jIP06,elution,Strep
GP41,P49368,4,545,60850,TCPG_HUMAN T-complex protein 1 subunit gamma,jIP06,elution,Strep
GP41,Q99805,1,663,5583,TM9S2_HUMAN Transmembrane 9 superfamily member 2 precursor,jIP06,elution,Strep
GP41,P11142,7,646,603330,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP06,elution,Strep
GP41,Q96RQ3,5,725,104029,"MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial precursor",jIP06,elution,Strep
GP41,Q8TEM1,11,1887,500833,PO210_HUMAN Nuclear pore membrane glycoprotein 210 precursor,jIP06,elution,Strep
GP41,Q9BTX1,1,674,4205,NDC1_HUMAN Nucleoporin NDC1,jIP06,elution,Strep
GP41,O95573,1,720,2808,ACSL3_HUMAN Long-chain-fatty-acid--CoA ligase 3,jIP06,elution,Strep
GP41,P27824,23,592,7452811,CALX_HUMAN Calnexin precursor,jIP06,elution,Strep
GP41,P10809,6,573,60611,"CH60_HUMAN 60 kDa heat shock protein, mitochondrial precursor",jIP06,elution,Strep
GP41,O43175,2,533,32250,SERA_HUMAN D-3-phosphoglycerate dehydrogenase,jIP06,elution,Strep
GP41,O94919,2,500,29725,ENDD1_HUMAN Endonuclease domain-containing 1 protein precursor,jIP06,elution,Strep
GP41,P56537,1,245,7727,IF6_HUMAN Eukaryotic translation initiation factor 6,jIP06,elution,Strep
GP41,P61009,1,180,21152,SPCS3_HUMAN Signal peptidase complex subunit 3,jIP06,elution,Strep
GP41,P50747,2,726,180863,BPL1_HUMAN Biotin--protein ligase,jIP06,elution,Strep
GP41,P54709,2,279,24473,AT1B3_HUMAN Sodium/potassium-transporting ATPase subunit beta-3,jIP06,elution,Strep
GP41,Q9Y3Q3,2,217,5512,TMED3_HUMAN Transmembrane emp24 domain-containing protein 3 precursor,jIP06,elution,Strep
GP41,Q9BRR6,1,497,4618,ADPGK_HUMAN ADP-dependent glucokinase,jIP06,elution,Strep
GP41,Q5T447,1,861,1731,HECD3_HUMAN Probable E3 ubiquitin-protein ligase HECTD3,jIP06,elution,Strep
GP41,Q9Y230,1,463,2014,RUVB2_HUMAN RuvB-like 2,jIP06,elution,Strep
GP41,Q93084,4,1043,42932,AT2A3_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,jIP06,elution,Strep
GP41,P04406,4,335,146111,G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase,jIP06,elution,Strep
GP41,A0FGR8,2,921,25305,ESYT2_HUMAN Extended synaptotagmin-2,jIP06,elution,Strep
GP41,P06753,1,284,1342,TPM3_HUMAN Tropomyosin alpha-3 chain,jIP06,elution,Strep
GP41,Q12907,3,356,27455,LMAN2_HUMAN Vesicular integral-membrane protein VIP36 precursor,jIP06,elution,Strep
GP41,P68133,10,377,1253034,"ACTS_HUMAN Actin, alpha skeletal muscle",jIP06,elution,Strep
GP41,P00338,1,332,12518,LDHA_HUMAN L-lactate dehydrogenase A chain,jIP06,elution,Strep
GP41,P24539,1,256,7655,"AT5F1_HUMAN ATP synthase subunit b, mitochondrial precursor",jIP06,elution,Strep
GP41,P37268,5,417,114945,FDFT_HUMAN Squalene synthetase,jIP06,elution,Strep
GP41,P45880,1,294,10892,VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2,jIP06,elution,Strep
GP41,Q9Y5L4,3,95,66617,TIM13_HUMAN Mitochondrial import inner membrane translocase subunit Tim13,jIP06,elution,Strep
GP41,P68032,10,377,1253034,"ACTC_HUMAN Actin, alpha cardiac muscle 1",jIP06,elution,Strep
GP41,P04899,4,355,226008,"GNAI2_HUMAN Guanine nucleotide-binding protein G(i), alpha-2 subunit",jIP06,elution,Strep
GP41,P61073,2,352,9849,CXCR4_HUMAN C-X-C chemokine receptor type 4,jIP06,elution,Strep
GP41,Q06830,7,199,953676,PRDX1_HUMAN Peroxiredoxin-1,jIP06,elution,Strep
GP41,O75947,2,161,12721,"ATP5H_HUMAN ATP synthase subunit d, mitochondrial",jIP06,elution,Strep
GP41,O14967,2,610,122368,CLGN_HUMAN Calmegin precursor,jIP06,elution,Strep
GP41,Q9UBV2,8,794,137310,SE1L1_HUMAN Protein sel-1 homolog 1 precursor,jIP06,elution,Strep
GP41,19172954,11,346,16475543,NP_579895 gp41_HIV-1,jIP06,elution,Strep
GP41,O75396,1,215,5319,SC22B_HUMAN Vesicle-trafficking protein SEC22b,jIP06,elution,Strep
GP41,O94901,2,812,29075,UN84A_HUMAN Protein unc-84 homolog A,jIP06,elution,Strep
GP41,P54652,3,639,319567,HSP72_HUMAN Heat shock-related 70 kDa protein 2,jIP06,elution,Strep
GP41,Q9BVK6,1,214,13210,TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 precursor,jIP06,elution,Strep
GP41,P23528,1,166,14142,COF1_HUMAN Cofilin-1,jIP06,elution,Strep
GP41,P01733,1,135,13604,TVB1_HUMAN T-cell receptor beta chain V region YT35 precursor,jIP06,elution,Strep
GP41,Q8NBX0,1,429,10001,SCPDH_HUMAN Probable saccharopine dehydrogenase,jIP06,elution,Strep
GP41,P46977,2,705,39402,STT3A_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,jIP06,elution,Strep
GP41,Q9Y4W6,2,797,13978,AFG32_HUMAN AFG3-like protein 2,jIP06,elution,Strep
GP41,P16615,9,1042,736686,AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,jIP06,elution,Strep
GP41,P30044,1,214,14245,"PRDX5_HUMAN Peroxiredoxin-5, mitochondrial precursor",jIP06,elution,Strep
GP41,Q02978,1,314,4210,M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein,jIP06,elution,Strep
GP41,Q9HCC0,16,563,1520292,"MCCC2_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial precursor",jIP06,elution,Strep
GP41,P51572,1,246,61573,BAP31_HUMAN B-cell receptor-associated protein 31,jIP06,elution,Strep
GP41,Q9UHV9,1,154,4525,PFD2_HUMAN Prefoldin subunit 2,jIP06,elution,Strep
GP41,Q14697,10,944,819476,GANAB_HUMAN Neutral alpha-glucosidase AB precursor,jIP06,elution,Strep
GP41,P07195,1,334,29466,LDHB_HUMAN L-lactate dehydrogenase B chain,jIP06,elution,Strep
GP41,P60842,1,406,5619,IF4A1_HUMAN Eukaryotic initiation factor 4A-I,jIP06,elution,Strep
GP41,P33993,4,719,62802,MCM7_HUMAN DNA replication licensing factor MCM7,jIP06,elution,Strep
GP41,P05023,11,1023,441002,AT1A1_HUMAN Sodium/potassium-transporting ATPase subunit alpha-1 precursor,jIP06,elution,Strep
GP41,P47914,1,159,4473,RL29_HUMAN 60S ribosomal protein L29,jIP06,elution,Strep
GP41,P08754,2,354,191810,GNAI3_HUMAN Guanine nucleotide-binding protein G(k) subunit alpha,jIP06,elution,Strep
GP41,Q07065,2,602,21254,CKAP4_HUMAN Cytoskeleton-associated protein 4,jIP06,elution,Strep
GP41,O14653,1,212,20025,GOSR2_HUMAN Golgi SNAP receptor complex member 2,jIP06,elution,Strep
GP41,O75165,5,2243,61128,DNJCD_HUMAN DnaJ homolog subfamily C member 13,jIP06,elution,Strep
GP41,P62736,10,377,1253034,"ACTA_HUMAN Actin, aortic smooth muscle",jIP06,elution,Strep
GP41,P49755,1,219,6976,TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 precursor,jIP06,elution,Strep
GP41,P35232,3,272,59192,PHB_HUMAN Prohibitin,jIP06,elution,Strep
GP41,O00161,2,211,22519,SNP23_HUMAN Synaptosomal-associated protein 23,jIP06,elution,Strep
GP41,P31689,7,397,151728,DNJA1_HUMAN DnaJ homolog subfamily A member 1,jIP06,elution,Strep
GP41,P09622,2,509,12669,"DLDH_HUMAN Dihydrolipoyl dehydrogenase, mitochondrial precursor",jIP06,elution,Strep
GP41,Q9P0L0,1,249,66075,VAPA_HUMAN Vesicle-associated membrane protein-associated protein A,jIP06,elution,Strep
GP41,Q5JWF2,2,1037,199085,GNAS1_HUMAN Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas,jIP06,elution,Strep
GP41,P50991,1,539,5214,TCPD_HUMAN T-complex protein 1 subunit delta,jIP06,elution,Strep
GP41,P50990,2,548,12232,TCPQ_HUMAN T-complex protein 1 subunit theta,jIP06,elution,Strep
GP41,O95716,1,219,17403,RAB3D_HUMAN Ras-related protein Rab-3D,jIP06,elution,Strep
GP41,P13637,5,1013,102562,AT1A3_HUMAN Sodium/potassium-transporting ATPase subunit alpha-3,jIP06,elution,Strep
GP41,Q9H4I3,1,376,4094,TRABD_HUMAN TraB domain-containing protein,jIP06,elution,Strep
GP41,P60709,16,375,1860331,"ACTB_HUMAN Actin, cytoplasmic 1",jIP06,elution,Strep
GP41,P08238,20,724,1097072,HS90B_HUMAN Heat shock protein HSP 90-beta,jIP06,elution,Strep
GP41,Q6DD88,3,541,48409,ATLA3_HUMAN Atlastin-3,jIP06,elution,Strep
GP41,P13639,4,858,29548,EF2_HUMAN Elongation factor 2,jIP06,elution,Strep
GP41,P13073,2,169,49736,"COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial precursor",jIP06,elution,Strep
GP41,P60468,1,96,3086,SC61B_HUMAN Protein transport protein Sec61 subunit beta,jIP06,elution,Strep
GP41,Q96RE7,1,527,3444,BTB14_HUMAN BTB/POZ domain-containing protein 14B,jIP06,elution,Strep
GP41,P09669,1,75,6037,COX6C_HUMAN Cytochrome c oxidase polypeptide VIc precursor,jIP06,elution,Strep
GP41,P11586,9,935,177503.9,"C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic",jIP06,elution,Strep
GP41,P04264,9,644,295539,"K2C1_HUMAN Keratin, type II cytoskeletal 1",jIP06,elution,Strep
GP41,Q8WWM7,1,1075,636009,ATX2L_HUMAN Ataxin-2-like protein,jIP06,elution,Strep
GP41,Q3T906,1,1256,5764,GNPTA_HUMAN N-acetylglucosamine-1-phosphotransferase subunits alpha/beta precursor,jIP06,elution,Strep
GP41,O14828,1,347,2052,SCAM3_HUMAN Secretory carrier-associated membrane protein 3,jIP06,elution,Strep
GP41,Q9NRD1,3,293,29918,FBX6_HUMAN F-box only protein 6,jIP06,elution,Strep
GP41,Q9UK23,1,515,9113,NAGPA_HUMAN N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase precursor,jIP06,elution,Strep
GP41,Q6IAA8,1,161,8646,CK059_HUMAN UPF0404 protein C11orf59,jIP06,elution,Strep
GP41,P12004,4,261,201552,PCNA_HUMAN Proliferating cell nuclear antigen,jIP06,elution,Strep
GP41,Q8TC12,2,318,22171,RDH11_HUMAN Retinol dehydrogenase 11,jIP06,elution,Strep
GP41,P01892,2,365,13469,"1A02_HUMAN HLA class I histocompatibility antigen, A-2 alpha chain precursor",jIP06,elution,Strep
GP41,P26641,3,437,47175,EF1G_HUMAN Elongation factor 1-gamma,jIP06,elution,Strep
GP41,P08195,7,529,310209,4F2_HUMAN 4F2 cell-surface antigen heavy chain,jIP06,elution,Strep
GP41,P06576,1,529,42406,"ATPB_HUMAN ATP synthase subunit beta, mitochondrial precursor",jIP06,elution,Strep
GP41,P49411,1,452,3016,"EFTU_HUMAN Elongation factor Tu, mitochondrial precursor",jIP06,elution,Strep
GP41,P07437,21,444,5278725,TBB5_HUMAN Tubulin beta chain,jIP06,elution,Strep
GP41,Q9NYU2,16,1531,896886,UGGG1_HUMAN UDP-glucose:glycoprotein glucosyltransferase 1 precursor,jIP06,elution,Strep
GP41,P11021,15,654,353258.5,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,jIP06,elution,Strep
GP41,Q96IV0,2,654,27069,NGLY1_HUMAN Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,jIP06,elution,Strep
GP41,Q01650,1,507,13288,LAT1_HUMAN Large neutral amino acids transporter small subunit 1,jIP06,elution,Strep
GP41,P61803,1,113,7673,DAD1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,jIP06,elution,Strep
GP41,Q8WY22,2,251,32768,BRI3B_HUMAN BRI3-binding protein,jIP06,elution,Strep
GP41,P63267,10,376,1253034,"ACTH_HUMAN Actin, gamma-enteric smooth muscle",jIP06,elution,Strep
GP41,Q9Y2H1,1,464,1971,Serine/threonine-protein kinase 38-like,jIP03,elution,Flag
GP41,P27824,6,592,354485,Calnexin,jIP03,elution,Flag
GP41,P10809,4,573,30352,"60 kDa heat shock protein, mitochondrial",jIP03,elution,Flag
GP41,O43504,1,91,2817,Hepatitis B virus X-interacting protein,jIP03,elution,Flag
GP41,Q09028,1,425,4420,Histone-binding protein RBBP4,jIP03,elution,Flag
GP41,P30101,1,505,7007,Protein disulfide-isomerase A3,jIP03,elution,Flag
GP41,Q8NHQ1,2,597,10208,Centrosomal protein of 70 kDa,jIP03,elution,Flag
GP41,P14174,1,115,34113,Macrophage migration inhibitory factor,jIP03,elution,Flag
GP41,Q13885,11,445,309776,Tubulin beta-2A chain,jIP03,elution,Flag
GP41,P10412,1,219,18898,Histone H1.4,jIP03,elution,Flag
GP41,P19474,2,475,53733,52 kDa Ro protein,jIP03,elution,Flag
GP41,P09211,3,210,99828,Glutathione S-transferase P,jIP03,elution,Flag
GP41,P30050,1,165,41000,60S ribosomal protein L12,jIP03,elution,Flag
GP41,Q9BUJ2,2,856,4465,Heterogeneous nuclear ribonucleoprotein U-like protein 1,jIP03,elution,Flag
GP41,Q06830,7,199,210522,Peroxiredoxin-1,jIP03,elution,Flag
GP41,P25705,1,553,35354,"ATP synthase subunit alpha, mitochondrial",jIP03,elution,Flag
GP41,P04350,9,444,333899,Tubulin beta-4 chain,jIP03,elution,Flag
GP41,Q9H3N1,1,280,4334,Thioredoxin-related transmembrane protein 1,jIP03,elution,Flag
GP41,O43143,3,795,12691,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,jIP03,elution,Flag
GP41,P68363,5,451,466590,Tubulin alpha-1B chain,jIP03,elution,Flag
GP41,P14618,1,531,15306,Pyruvate kinase isozymes M1/M2,jIP03,elution,Flag
GP41,P04406,3,335,20127,Glyceraldehyde-3-phosphate dehydrogenase,jIP03,elution,Flag
GP41,Q15208,7,465,136194,Serine/threonine-protein kinase 38,jIP03,elution,Flag
GP41,Q15365,2,356,19474,Poly(rC)-binding protein 1,jIP03,elution,Flag
GP41,P26373,1,211,15123,60S ribosomal protein L13,jIP03,elution,Flag
GP41,P62241,2,208,8365,40S ribosomal protein S8,jIP03,elution,Flag
GP41,P36578,1,427,19245,60S ribosomal protein L4,jIP03,elution,Flag
GP41,P60709,2,375,25523,"Actin, cytoplasmic 1",jIP03,elution,Flag
GP41,P08238,6,724,50632,Heat shock protein HSP 90-beta,jIP03,elution,Flag
GP41,Q15046,1,597,1384,Lysyl-tRNA synthetase,jIP03,elution,Flag
GP41,O75688,3,479,14512,Protein phosphatase 1B,jIP03,elution,Flag
GP41,P17844,1,614,2789,Probable ATP-dependent RNA helicase DDX5,jIP03,elution,Flag
GP41,P06576,3,529,30130,"ATP synthase subunit beta, mitochondrial",jIP03,elution,Flag
GP41,Q9Y5J9,1,83,14339,Mitochondrial import inner membrane translocase subunit Tim8 B,jIP03,elution,Flag
GP41,P33316,1,252,6230,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",jIP03,elution,Flag
GP41,P11586,1,935,1492,"C-1-tetrahydrofolate synthase, cytoplasmic",jIP03,elution,Flag
GP41,Q9Y5L4,2,95,38957,Mitochondrial import inner membrane translocase subunit Tim13,jIP03,elution,Flag
GP41,P04264,2,644,7550,"Keratin, type II cytoskeletal 1",jIP03,elution,Flag
GP41,O14744,4,637,355028,Protein arginine N-methyltransferase 5,jIP03,elution,Flag
GP41,Q7Z417,1,695,5726,Nuclear fragile X mental retardation-interacting protein 2,jIP03,elution,Flag
GP41,P62942,1,108,12668,Peptidyl-prolyl cis-trans isomerase FKBP1A,jIP03,elution,Flag
GP41,P46779,1,137,5665,60S ribosomal protein L28,jIP03,elution,Flag
GP41,P68104,2,462,88554,Elongation factor 1-alpha 1,jIP03,elution,Flag
GP41,P22626,1,353,11686,Heterogeneous nuclear ribonucleoproteins A2/B1,jIP03,elution,Flag
GP41,O43175,1,533,6117,D-3-phosphoglycerate dehydrogenase,jIP03,elution,Flag
GP41,Q5SRI9,1,462,11113,"Glycoprotein endo-alpha-1,2-mannosidase",jIP03,elution,Flag
GP41,P05023,1,1023,2048,Sodium/potassium-transporting ATPase subunit alpha-1,jIP03,elution,Flag
GP41,Q9UHB9,1,627,2567,Signal recognition particle 68 kDa protein,jIP03,elution,Flag
GP41,P84090,2,104,23515,Enhancer of rudimentary homolog,jIP03,elution,Flag
GP41,P04578,7,856,913327,Envelope glycoprotein gp160,jIP03,elution,Flag
GP41,Q9BQA1,4,342,95222,Methylosome protein 50,jIP03,elution,Flag
GP41,P49257,7,510,270266,Protein ERGIC-53,jIP03,elution,Flag
GP41,P26641,1,437,5716,Elongation factor 1-gamma,jIP03,elution,Flag
