Bait,Prey,NumUniquePep,Length,Intensity,Name,IP,Isolation,Tag
GAG,P62273,2,56,595331,RS29_HUMAN 40S ribosomal protein S29,IP06,Elution,Strep
GAG,P62277,5,151,3057197,RS13_HUMAN 40S ribosomal protein S13,IP06,Elution,Strep
GAG,P62280,2,158,772976,RS11_HUMAN 40S ribosomal protein S11,IP06,Elution,Strep
GAG,P62316,1,118,28446,SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2,IP06,Elution,Strep
GAG,P62424,10,266,7987161,RL7A_HUMAN 60S ribosomal protein L7a,IP06,Elution,Strep
GAG,P62701,3,263,2931780,"RS4X_HUMAN 40S ribosomal protein S4, X isoform",IP06,Elution,Strep
GAG,P62750,4,156,3297955,RL23A_HUMAN 60S ribosomal protein L23a,IP06,Elution,Strep
GAG,P62753,7,249,6503668,RS6_HUMAN 40S ribosomal protein S6,IP06,Elution,Strep
GAG,P62805,1,103,44874,H4_HUMAN Histone H4,IP06,Elution,Strep
GAG,P62829,3,140,2249407,RL23_HUMAN 60S ribosomal protein L23,IP06,Elution,Strep
GAG,P62841,2,145,699706,RS15_HUMAN 40S ribosomal protein S15,IP06,Elution,Strep
GAG,P62847,4,133,5525658,RS24_HUMAN 40S ribosomal protein S24,IP06,Elution,Strep
GAG,P62851,2,125,2321000,RS25_HUMAN 40S ribosomal protein S25,IP06,Elution,Strep
GAG,P62861,1,59,2585000,RS30_HUMAN 40S ribosomal protein S30,IP06,Elution,Strep
GAG,P62888,3,115,1180829,RL30_HUMAN 60S ribosomal protein L30,IP06,Elution,Strep
GAG,P62899,3,125,1551800,RL31_HUMAN 60S ribosomal protein L31,IP06,Elution,Strep
GAG,P62906,5,217,3369419,RL10A_HUMAN 60S ribosomal protein L10a,IP06,Elution,Strep
GAG,P62910,3,135,2911942,RL32_HUMAN 60S ribosomal protein L32,IP06,Elution,Strep
GAG,P62913,1,178,238889,RL11_HUMAN 60S ribosomal protein L11,IP06,Elution,Strep
GAG,P62917,5,257,2543082,RL8_HUMAN 60S ribosomal protein L8,IP06,Elution,Strep
GAG,P62979,3,80,415051,RS27A_HUMAN 40S ribosomal protein S27a,IP06,Elution,Strep
GAG,P63173,1,70,48070,RL38_HUMAN 60S ribosomal protein L38,IP06,Elution,Strep
GAG,P63220,1,83,65085,RS21_HUMAN 40S ribosomal protein S21,IP06,Elution,Strep
GAG,P67809,13,324,1946314,YBOX1_HUMAN Nuclease sensitive element-binding protein 1,IP06,Elution,Strep
GAG,P68104,3,462,337754,EF1A1_HUMAN Elongation factor 1-alpha 1,IP06,Elution,Strep
GAG,P68363,2,451,223968,TBA1B_HUMAN Tubulin alpha-1B chain,IP06,Elution,Strep
GAG,P68431,1,136,383492,H31_HUMAN Histone H3.1,IP06,Elution,Strep
GAG,P82650,2,360,112476,RT22_HUMAN Mitochondrial 28S ribosomal protein S22,IP06,Elution,Strep
GAG,P82663,1,173,163609,RT25_HUMAN Mitochondrial 28S ribosomal protein S25,IP06,Elution,Strep
GAG,P83731,2,157,4680708,RL24_HUMAN 60S ribosomal protein L24,IP06,Elution,Strep
GAG,P83881,1,106,2343000,RL36A_HUMAN 60S ribosomal protein L36a,IP06,Elution,Strep
GAG,P84098,4,196,3165010,RL19_HUMAN 60S ribosomal protein L19,IP06,Elution,Strep
GAG,Q00577,1,322,53281,PURA_HUMAN Transcriptional activator protein Pur-alpha,IP06,Elution,Strep
GAG,Q00839,9,824,3658815,HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U,IP06,Elution,Strep
GAG,Q01780,1,885,20428,EXOSX_HUMAN Exosome component 10,IP06,Elution,Strep
GAG,Q02543,7,176,6702623,RL18A_HUMAN 60S ribosomal protein L18a,IP06,Elution,Strep
GAG,Q02878,9,288,8257381,RL6_HUMAN 60S ribosomal protein L6,IP06,Elution,Strep
GAG,Q07020,3,188,5143047,RL18_HUMAN 60S ribosomal protein L18,IP06,Elution,Strep
GAG,Q08211,14,1270,2298779,DHX9_HUMAN ATP-dependent RNA helicase A,IP06,Elution,Strep
GAG,Q12905,4,390,1395503,ILF2_HUMAN Interleukin enhancer-binding factor 2,IP06,Elution,Strep
GAG,Q12906,6,894,1958743,ILF3_HUMAN Interleukin enhancer-binding factor 3,IP06,Elution,Strep
GAG,Q13085,37,2346,14177322,COA1_HUMAN Acetyl-CoA carboxylase 1,IP06,Elution,Strep
GAG,Q13151,2,305,224739,ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0,IP06,Elution,Strep
GAG,Q13247,1,344,19436,"SFRS6_HUMAN Splicing factor, arginine/serine-rich 6",IP06,Elution,Strep
GAG,Q13263,4,835,255725,TIF1B_HUMAN Transcription intermediary factor 1-beta,IP06,Elution,Strep
GAG,Q13610,3,501,153447,PWP1_HUMAN Periodic tryptophan protein 1 homolog,IP06,Elution,Strep
GAG,Q13823,3,731,138507,NOG2_HUMAN Nucleolar GTP-binding protein 2,IP06,Elution,Strep
GAG,Q13895,1,437,25590,BYST_HUMAN Bystin,IP06,Elution,Strep
GAG,Q15393,1,1217,52515,SF3B3_HUMAN Splicing factor 3B subunit 3,IP06,Elution,Strep
GAG,Q3MHD2,1,195,368248,LSM12_HUMAN Protein LSM12 homolog,IP06,Elution,Strep
GAG,Q6ZN17,1,250,31384,LN28B_HUMAN Lin-28 homolog B,IP06,Elution,Strep
GAG,Q7L2E3,4,1194,402151,DHX30_HUMAN Putative ATP-dependent RNA helicase DHX30,IP06,Elution,Strep
GAG,Q7Z2W4,5,902,1159520,ZCC2_HUMAN Zinc finger CCCH type antiviral protein 1,IP06,Elution,Strep
GAG,Q86V81,1,257,239028,THOC4_HUMAN THO complex subunit 4,IP06,Elution,Strep
GAG,Q8IWS0,1,365,1518,PHF6_HUMAN PHD finger protein 6,IP06,Elution,Strep
GAG,Q8IY37,1,1157,23916,DHX37_HUMAN Probable ATP-dependent RNA helicase DHX37,IP06,Elution,Strep
GAG,Q8IY81,2,847,79806,RRMJ3_HUMAN Putative rRNA methyltransferase 3,IP06,Elution,Strep
GAG,Q8N9T8,2,709,56570,KRI1_HUMAN Protein KRI1 homolog,IP06,Elution,Strep
GAG,Q8NHQ9,1,600,31340,DDX55_HUMAN ATP-dependent RNA helicase DDX55,IP06,Elution,Strep
GAG,Q8TDN6,1,353,109046,BXDC2_HUMAN Brix domain-containing protein 2,IP06,Elution,Strep
GAG,Q8WTT2,1,800,17745,NOC3L_HUMAN Nucleolar complex protein 3 homolog,IP06,Elution,Strep
GAG,Q8WWM7,4,1075,265486,ATX2L_HUMAN Ataxin-2-like protein,IP06,Elution,Strep
GAG,Q92522,1,213,58285,H1X_HUMAN Histone H1x,IP06,Elution,Strep
GAG,Q92841,3,650,403560,DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17,IP06,Elution,Strep
GAG,Q96EY7,1,689,86956,"PTCD3_HUMAN Pentatricopeptide repeat-containing protein 3, mitochondrial precursor",IP06,Elution,Strep
GAG,Q96GA3,1,475,11120,LTV1_HUMAN Protein LTV1 homolog,IP06,Elution,Strep
GAG,Q96KR1,4,1074,132650,ZFR_HUMAN Zinc finger RNA-binding protein,IP06,Elution,Strep
GAG,Q96ME7,1,567,79344,ZN512_HUMAN Zinc finger protein 512,IP06,Elution,Strep
GAG,Q96QR8,2,312,38325.3,PURB_HUMAN Transcriptional activator protein Pur-beta,IP06,Elution,Strep
GAG,Q96RQ3,1,725,53993,"MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial precursor",IP06,Elution,Strep
GAG,Q96SB4,3,826,55206,SRPK1_HUMAN Serine/threonine-protein kinase SRPK1,IP06,Elution,Strep
GAG,Q99459,4,802,247845,CDC5L_HUMAN Cell division cycle 5-like protein,IP06,Elution,Strep
GAG,Q99729,1,332,190061,ROAA_HUMAN Heterogeneous nuclear ribonucleoprotein A/B,IP06,Elution,Strep
GAG,Q99848,1,306,75215,EBP2_HUMAN Probable rRNA-processing protein EBP2,IP06,Elution,Strep
GAG,Q9BQ39,2,737,628240,DDX50_HUMAN ATP-dependent RNA helicase DDX50,IP06,Elution,Strep
GAG,Q9BQ67,3,446,306810,GRWD1_HUMAN Glutamate-rich WD repeat-containing protein 1,IP06,Elution,Strep
GAG,Q9BQG0,8,1328,802165,MBB1A_HUMAN Myb-binding protein 1A,IP06,Elution,Strep
GAG,Q9BRJ6,1,194,209004,CG050_HUMAN Uncharacterized protein C7orf50,IP06,Elution,Strep
GAG,Q9BUJ2,2,856,53314,HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1,IP06,Elution,Strep
GAG,Q9BVP2,2,549,148631,GNL3_HUMAN Guanine nucleotide-binding protein-like 3,IP06,Elution,Strep
GAG,Q9BZE4,2,634,196379,NOG1_HUMAN Nucleolar GTP-binding protein 1,IP06,Elution,Strep
GAG,Q9GZR7,3,859,259510,DDX24_HUMAN ATP-dependent RNA helicase DDX24,IP06,Elution,Strep
GAG,Q9H0A0,1,1025,12062,NAT10_HUMAN N-acetyltransferase 10,IP06,Elution,Strep
GAG,Q9H6S0,2,671,61501,YTDC2_HUMAN YTH domain-containing protein 2,IP06,Elution,Strep
GAG,Q9H7E9,3,229,168379,CH033_HUMAN UPF0488 protein C8orf33,IP06,Elution,Strep
GAG,Q9HCC0,2,563,202714,"MCCC2_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial precursor",IP06,Elution,Strep
GAG,Q9HD40,2,501,203525,SPCS_HUMAN O-phosphoseryl-tRNA(Sec) selenium transferase,IP06,Elution,Strep
GAG,Q9NQ29,3,371,141677,LUC7L_HUMAN Putative RNA-binding protein Luc7-like 1,IP06,Elution,Strep
GAG,Q9NQ55,2,473,45376,SSF1_HUMAN Suppressor of SWI4 1 homolog,IP06,Elution,Strep
GAG,Q9NR30,16,783,3268018,DDX21_HUMAN Nucleolar RNA helicase 2,IP06,Elution,Strep
GAG,Q9NRX1,1,252,6026,PNO1_HUMAN RNA-binding protein PNO1,IP06,Elution,Strep
GAG,Q9NTK5,1,396,72574,OLA1_HUMAN Obg-like ATPase 1,IP06,Elution,Strep
GAG,Q9NVP1,2,670,271468,DDX18_HUMAN ATP-dependent RNA helicase DDX18,IP06,Elution,Strep
GAG,Q9NZI8,9,577,1652139,IF2B1_HUMAN Insulin-like growth factor 2 mRNA-binding protein 1,IP06,Elution,Strep
GAG,Q9P2E9,2,1410,22808,RRBP1_HUMAN Ribosome-binding protein 1,IP06,Elution,Strep
GAG,Q9UMS4,5,504,439608,PRP19_HUMAN Pre-mRNA-processing factor 19,IP06,Elution,Strep
GAG,Q9UN86,1,482,103023,G3BP2_HUMAN Ras GTPase-activating protein-binding protein 2,IP06,Elution,Strep
GAG,Q9UNQ2,1,313,45586,DIM1L_HUMAN Probable dimethyladenosine transferase,IP06,Elution,Strep
GAG,Q9UNX3,1,145,2996000,RL26L_HUMAN 60S ribosomal protein L26-like 1,IP06,Elution,Strep
GAG,Q9UPT8,1,1303,1523,CS007_HUMAN Zinc finger CCCH domain-containing protein C19orf7,IP06,Elution,Strep
GAG,Q9Y221,1,180,36588,NIP7_HUMAN 60S ribosome subunit biogenesis protein NIP7 homolog,IP06,Elution,Strep
GAG,Q9Y2Q9,1,187,87735,RT28_HUMAN Mitochondrial 28S ribosomal protein S28,IP06,Elution,Strep
GAG,Q9Y2R5,2,130,44151,"RT17_HUMAN 28S ribosomal protein S17, mitochondrial precursor",IP06,Elution,Strep
GAG,Q9Y3B4,1,125,36626,PM14_HUMAN Pre-mRNA branch site protein p14,IP06,Elution,Strep
GAG,Q9Y3C1,3,178,126274,U384_HUMAN UPF0384 protein CGI-117,IP06,Elution,Strep
GAG,Q9Y3U8,2,105,348151,RL36_HUMAN 60S ribosomal protein L36,IP06,Elution,Strep
GAG,Q9Y676,1,258,180943,"RT18B_HUMAN 28S ribosomal protein S18b, mitochondrial precursor",IP06,Elution,Strep
MA,19172948,1,232,21648,NP_579880 Capsid p24_HIV-1,IP06,Elution,Strep
MA,28876542,12,132,140327968,NP_579876 Matrix p17_HIV-1,IP06,Elution,Strep
MA,O00560,4,298,386168,SDCB1_HUMAN Syntenin-1,IP06,Elution,Strep
MA,O43324,8,174,13132235,MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1,IP06,Elution,Strep
MA,O60506,3,623,300002,HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q,IP06,Elution,Strep
MA,O60832,1,514,27492,DKC1_HUMAN H/ACA ribonucleoprotein complex subunit 4,IP06,Elution,Strep
MA,O95678,2,551,37135,"K2C75_HUMAN Keratin, type II cytoskeletal 75",IP06,Elution,Strep
MA,P02538,4,564,246091,"K2C6A_HUMAN Keratin, type II cytoskeletal 6A",IP06,Elution,Strep
MA,P04259,4,564,246091,"K2C6B_HUMAN Keratin, type II cytoskeletal 6B",IP06,Elution,Strep
MA,P04264,9,644,837746,"K2C1_HUMAN Keratin, type II cytoskeletal 1",IP06,Elution,Strep
MA,P04908,2,130,555746,H2A1B_HUMAN Histone H2A type 1-B,IP06,Elution,Strep
MA,P05165,3,703,224300,"PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial precursor",IP06,Elution,Strep
MA,P05387,2,115,179188,RLA2_HUMAN 60S acidic ribosomal protein P2,IP06,Elution,Strep
MA,P05455,6,408,117151.3,LA_HUMAN Lupus La protein,IP06,Elution,Strep
MA,P05787,2,483,35154,"K2C8_HUMAN Keratin, type II cytoskeletal 8",IP06,Elution,Strep
MA,P07437,2,444,130848,TBB5_HUMAN Tubulin beta chain,IP06,Elution,Strep
MA,P07814,58,1512,57946924,SYEP_HUMAN Bifunctional aminoacyl-tRNA synthetase,IP06,Elution,Strep
MA,P08107,7,641,1926627,HSP71_HUMAN Heat shock 70 kDa protein 1,IP06,Elution,Strep
MA,P08708,1,135,57039,RS17_HUMAN 40S ribosomal protein S17,IP06,Elution,Strep
MA,P09651,2,372,14723,ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1,IP06,Elution,Strep
MA,P10412,7,219,4521014,H14_HUMAN Histone H1.4,IP06,Elution,Strep
MA,P11021,5,654,1205907,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP06,Elution,Strep
MA,P11142,14,646,5289998,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP06,Elution,Strep
MA,P11387,1,765,6986,TOP1_HUMAN DNA topoisomerase 1,IP06,Elution,Strep
MA,P11498,2,1178,61004,"PYC_HUMAN Pyruvate carboxylase, mitochondrial precursor",IP06,Elution,Strep
MA,P13645,7,593,735400,"K1C10_HUMAN Keratin, type I cytoskeletal 10",IP06,Elution,Strep
MA,P13647,4,590,78639,"K2C5_HUMAN Keratin, type II cytoskeletal 5",IP06,Elution,Strep
MA,P14868,26,501,28920264,"SYDC_HUMAN Aspartyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
MA,P15880,4,293,1481407,RS2_HUMAN 40S ribosomal protein S2,IP06,Elution,Strep
MA,P16402,5,221,4398263,H13_HUMAN Histone H1.3,IP06,Elution,Strep
MA,P16403,5,213,4433212,H12_HUMAN Histone H1.2,IP06,Elution,Strep
MA,P16989,6,372,289366,DBPA_HUMAN DNA-binding protein A,IP06,Elution,Strep
MA,P17066,2,643,1096711,HSP76_HUMAN Heat shock 70 kDa protein 6,IP06,Elution,Strep
MA,P18124,5,248,1341985,RL7_HUMAN 60S ribosomal protein L7,IP06,Elution,Strep
MA,P18621,6,184,1414005,RL17_HUMAN 60S ribosomal protein L17,IP06,Elution,Strep
MA,P19013,1,534,186426,"K2C4_HUMAN Keratin, type II cytoskeletal 4",IP06,Elution,Strep
MA,P19338,4,710,1058302,NUCL_HUMAN Nucleolin,IP06,Elution,Strep
MA,P23396,2,243,226618,RS3_HUMAN 40S ribosomal protein S3,IP06,Elution,Strep
MA,P25398,3,132,970373,RS12_HUMAN 40S ribosomal protein S12,IP06,Elution,Strep
MA,P26373,1,211,61166,RL13_HUMAN 60S ribosomal protein L13,IP06,Elution,Strep
MA,P26639,3,723,193874,"SYTC_HUMAN Threonyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
MA,P30050,4,165,442704,RL12_HUMAN 60S ribosomal protein L12,IP06,Elution,Strep
MA,P31943,1,449,79035,HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H,IP06,Elution,Strep
MA,P34931,3,641,1403780,HS71L_HUMAN Heat shock 70 kDa protein 1L,IP06,Elution,Strep
MA,P35579,3,1960,161575,MYH9_HUMAN Myosin-9,IP06,Elution,Strep
MA,P35908,9,645,376441,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",IP06,Elution,Strep
MA,P36578,3,427,1001757,RL4_HUMAN 60S ribosomal protein L4,IP06,Elution,Strep
MA,P38159,2,391,6393,HNRPG_HUMAN Heterogeneous nuclear ribonucleoprotein G,IP06,Elution,Strep
MA,P39019,2,145,130897,RS19_HUMAN 40S ribosomal protein S19,IP06,Elution,Strep
MA,P39023,6,403,886848,RL3_HUMAN 60S ribosomal protein L3,IP06,Elution,Strep
MA,P41252,36,1266,21760700,"SYIC_HUMAN Isoleucyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
MA,P46087,1,812,2454,NOL1_HUMAN Putative RNA methyltransferase NOL1,IP06,Elution,Strep
MA,P46776,1,148,264030,RL27A_HUMAN 60S ribosomal protein L27a,IP06,Elution,Strep
MA,P46777,1,297,617236,RL5_HUMAN 60S ribosomal protein L5,IP06,Elution,Strep
MA,P46778,3,160,626641,RL21_HUMAN 60S ribosomal protein L21,IP06,Elution,Strep
MA,P46781,3,194,612687,RS9_HUMAN 40S ribosomal protein S9,IP06,Elution,Strep
MA,P47897,30,775,16929095,SYQ_HUMAN Glutaminyl-tRNA synthetase,IP06,Elution,Strep
MA,P47914,1,159,411599,RL29_HUMAN 60S ribosomal protein L29,IP06,Elution,Strep
MA,P48668,4,564,246091,"K2C6C_HUMAN Keratin, type II cytoskeletal 6C",IP06,Elution,Strep
MA,P48741,2,367,1096711,HSP77_HUMAN Putative heat shock 70 kDa protein 7,IP06,Elution,Strep
MA,P49590,9,506,4638001,"SYHM_HUMAN Probable histidyl-tRNA synthetase, mitochondrial precursor",IP06,Elution,Strep
MA,P50914,2,213,429172,RL14_HUMAN 60S ribosomal protein L14,IP06,Elution,Strep
MA,P52272,2,730,53415,HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M,IP06,Elution,Strep
MA,P54136,21,660,11309415,"SYRC_HUMAN Arginyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
MA,P56192,28,900,20209354,"SYMC_HUMAN Methionyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
MA,P61247,4,264,1172006,RS3A_HUMAN 40S ribosomal protein S3a,IP06,Elution,Strep
MA,P61313,1,204,147740,RL15_HUMAN 60S ribosomal protein L15,IP06,Elution,Strep
MA,P61513,2,92,134448,RL37A_HUMAN 60S ribosomal protein L37a,IP06,Elution,Strep
MA,P62241,6,208,2290344,RS8_HUMAN 40S ribosomal protein S8,IP06,Elution,Strep
MA,P62249,3,146,484609,RS16_HUMAN 40S ribosomal protein S16,IP06,Elution,Strep
MA,P62263,2,151,389653,RS14_HUMAN 40S ribosomal protein S14,IP06,Elution,Strep
MA,P62266,2,143,199727,RS23_HUMAN 40S ribosomal protein S23,IP06,Elution,Strep
MA,P62269,3,152,470737,RS18_HUMAN 40S ribosomal protein S18,IP06,Elution,Strep
MA,P62280,4,158,633687,RS11_HUMAN 40S ribosomal protein S11,IP06,Elution,Strep
MA,P62424,4,266,928941,RL7A_HUMAN 60S ribosomal protein L7a,IP06,Elution,Strep
MA,P62701,3,263,484135,"RS4X_HUMAN 40S ribosomal protein S4, X isoform",IP06,Elution,Strep
MA,P62750,4,156,1080921,RL23A_HUMAN 60S ribosomal protein L23a,IP06,Elution,Strep
MA,P62753,5,249,766451,RS6_HUMAN 40S ribosomal protein S6,IP06,Elution,Strep
MA,P62805,2,103,117368,H4_HUMAN Histone H4,IP06,Elution,Strep
MA,P62829,1,140,119568,RL23_HUMAN 60S ribosomal protein L23,IP06,Elution,Strep
MA,P62841,1,145,127261,RS15_HUMAN 40S ribosomal protein S15,IP06,Elution,Strep
MA,P62888,2,115,228349,RL30_HUMAN 60S ribosomal protein L30,IP06,Elution,Strep
MA,P62906,1,217,108542,RL10A_HUMAN 60S ribosomal protein L10a,IP06,Elution,Strep
MA,P62910,1,135,174919,RL32_HUMAN 60S ribosomal protein L32,IP06,Elution,Strep
MA,P62917,2,257,115615,RL8_HUMAN 60S ribosomal protein L8,IP06,Elution,Strep
MA,P67809,9,324,974171,YBOX1_HUMAN Nuclease sensitive element-binding protein 1,IP06,Elution,Strep
MA,P68363,4,451,9595282,TBA1B_HUMAN Tubulin alpha-1B chain,IP06,Elution,Strep
MA,P82675,1,430,50517,RT05_HUMAN Mitochondrial 28S ribosomal protein S5,IP06,Elution,Strep
MA,P82933,1,396,3867,"RT09_HUMAN 28S ribosomal protein S9, mitochondrial precursor",IP06,Elution,Strep
MA,P83881,1,106,343208,RL36A_HUMAN 60S ribosomal protein L36a,IP06,Elution,Strep
MA,P84098,4,196,848597,RL19_HUMAN 60S ribosomal protein L19,IP06,Elution,Strep
MA,Q00839,3,824,151855,HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U,IP06,Elution,Strep
MA,Q02878,4,288,308333,RL6_HUMAN 60S ribosomal protein L6,IP06,Elution,Strep
MA,Q02978,1,314,21721,M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein,IP06,Elution,Strep
MA,Q07020,2,188,865736,RL18_HUMAN 60S ribosomal protein L18,IP06,Elution,Strep
MA,Q08211,2,1270,86639,DHX9_HUMAN ATP-dependent RNA helicase A,IP06,Elution,Strep
MA,Q12904,15,312,14368608,MCA1_HUMAN Multisynthetase complex auxiliary component p43 [Contains: Endothelial monocyte-activating polypeptide 2,IP06,Elution,Strep
MA,Q12905,1,390,0,ILF2_HUMAN Interleukin enhancer-binding factor 2,IP06,Elution,Strep
MA,Q12906,1,894,69010,ILF3_HUMAN Interleukin enhancer-binding factor 3,IP06,Elution,Strep
MA,Q13085,27,2346,4254833,COA1_HUMAN Acetyl-CoA carboxylase 1,IP06,Elution,Strep
MA,Q13151,1,305,20723,ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0,IP06,Elution,Strep
MA,Q13155,8,320,11067111,MCA2_HUMAN Multisynthetase complex auxiliary component p38,IP06,Elution,Strep
MA,Q13895,1,437,8112,BYST_HUMAN Bystin,IP06,Elution,Strep
MA,Q14978,3,699,1107511,NOLC1_HUMAN Nucleolar phosphoprotein p130,IP06,Elution,Strep
MA,Q15046,20,597,15472621,SYK_HUMAN Lysyl-tRNA synthetase,IP06,Elution,Strep
MA,Q6P9B6,1,456,15564,K1609_HUMAN TLD domain-containing protein KIAA1609,IP06,Elution,Strep
MA,Q7Z2W4,1,902,1224,ZCC2_HUMAN Zinc finger CCCH type antiviral protein 1,IP06,Elution,Strep
MA,Q8WVE7,1,144,314860,TM170_HUMAN Transmembrane protein 170,IP06,Elution,Strep
MA,Q8WWM7,2,1075,55322,ATX2L_HUMAN Ataxin-2-like protein,IP06,Elution,Strep
MA,Q92522,1,213,182063,H1X_HUMAN Histone H1x,IP06,Elution,Strep
MA,Q96I59,5,477,1060767,"SYNM_HUMAN Probable asparaginyl-tRNA synthetase, mitochondrial precursor",IP06,Elution,Strep
MA,Q96QR8,1,312,4053,PURB_HUMAN Transcriptional activator protein Pur-beta,IP06,Elution,Strep
MA,Q9BQ39,1,737,5218,DDX50_HUMAN ATP-dependent RNA helicase DDX50,IP06,Elution,Strep
MA,Q9BQ67,2,446,142090,GRWD1_HUMAN Glutamate-rich WD repeat-containing protein 1,IP06,Elution,Strep
MA,Q9BUJ2,4,856,244504,HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1,IP06,Elution,Strep
MA,Q9HD40,2,501,456501,SPCS_HUMAN O-phosphoseryl-tRNA(Sec) selenium transferase,IP06,Elution,Strep
MA,Q9NR30,2,783,268561,DDX21_HUMAN Nucleolar RNA helicase 2,IP06,Elution,Strep
MA,Q9NTK5,7,396,2254251,OLA1_HUMAN Obg-like ATPase 1,IP06,Elution,Strep
MA,Q9NVP1,1,670,21169,DDX18_HUMAN ATP-dependent RNA helicase DDX18,IP06,Elution,Strep
MA,Q9NZI8,2,577,49975,IF2B1_HUMAN Insulin-like growth factor 2 mRNA-binding protein 1,IP06,Elution,Strep
MA,Q9P0L2,1,795,35800,MARK1_HUMAN Serine/threonine-protein kinase MARK1,IP06,Elution,Strep
MA,Q9P2J5,27,1176,12695642,"SYLC_HUMAN Leucyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
MA,Q9UNX3,2,145,143702,RL26L_HUMAN 60S ribosomal protein L26-like 1,IP06,Elution,Strep
CA,19172948,31,232,130985707,NP_579880 Capsid p24_HIV-1,IP06,Elution,Strep
CA,19172951,1,53,11577,NP_579883 p6_HIV-1,IP06,Elution,Strep
CA,28876542,5,132,619557,NP_579876 Matrix p17_HIV-1,IP06,Elution,Strep
CA,P02538,5,564,106837,"K2C6A_HUMAN Keratin, type II cytoskeletal 6A",IP06,Elution,Strep
CA,P04264,10,644,108247,"K2C1_HUMAN Keratin, type II cytoskeletal 1",IP06,Elution,Strep
CA,P05165,10,703,279851,"PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial precursor",IP06,Elution,Strep
CA,P05166,5,539,262918,"PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial precursor",IP06,Elution,Strep
CA,P07814,2,1512,67478,SYEP_HUMAN Bifunctional aminoacyl-tRNA synthetase,IP06,Elution,Strep
CA,P08107,3,641,48695,HSP71_HUMAN Heat shock 70 kDa protein 1,IP06,Elution,Strep
CA,P08779,1,473,0,"K1C16_HUMAN Keratin, type I cytoskeletal 16",IP06,Elution,Strep
CA,P11021,2,654,3275,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP06,Elution,Strep
CA,P11142,6,646,302008,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP06,Elution,Strep
CA,P13645,5,593,99252,"K1C10_HUMAN Keratin, type I cytoskeletal 10",IP06,Elution,Strep
CA,P13647,4,590,87717,"K2C5_HUMAN Keratin, type II cytoskeletal 5",IP06,Elution,Strep
CA,P14868,2,501,85140,"SYDC_HUMAN Aspartyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
CA,P35527,9,623,508807,"K1C9_HUMAN Keratin, type I cytoskeletal 9",IP06,Elution,Strep
CA,P35908,4,645,100258,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",IP06,Elution,Strep
CA,P46779,1,137,6738,RL28_HUMAN 60S ribosomal protein L28,IP06,Elution,Strep
CA,P47897,1,775,25897,SYQ_HUMAN Glutaminyl-tRNA synthetase,IP06,Elution,Strep
CA,P47914,1,159,2041,RL29_HUMAN 60S ribosomal protein L29,IP06,Elution,Strep
CA,P56192,2,900,30876,"SYMC_HUMAN Methionyl-tRNA synthetase, cytoplasmic",IP06,Elution,Strep
CA,P63173,1,70,5158,RL38_HUMAN 60S ribosomal protein L38,IP06,Elution,Strep
CA,Q13085,32,2346,2699061,COA1_HUMAN Acetyl-CoA carboxylase 1,IP06,Elution,Strep
CA,Q13155,1,320,116850,MCA2_HUMAN Multisynthetase complex auxiliary component p38,IP06,Elution,Strep
CA,Q8WWM7,1,1075,0,ATX2L_HUMAN Ataxin-2-like protein,IP06,Elution,Strep
CA,Q9HCC0,5,563,152181,"MCCC2_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial precursor",IP06,Elution,Strep
